Date,Open,High,Low,Close,Adj Close,Volume
2012-08-09,173.500000,175.550003,173.130005,174.789993,133.848938,427800
2012-08-10,173.580002,174.740005,172.940002,174.410004,133.557953,382300
2012-08-13,174.110001,175.339996,173.210007,174.949997,133.971497,353700
2012-08-14,175.509995,175.570007,172.410004,173.000000,132.478210,474500
2012-08-15,172.970001,176.449997,172.949997,176.029999,134.798462,466800
2012-08-16,176.059998,177.990005,175.229996,177.220001,135.709778,374200
2012-08-17,179.449997,180.000000,177.570007,178.789993,136.911987,389000
2012-08-20,177.720001,179.289993,177.250000,178.369995,136.590408,410400
2012-08-21,178.800003,181.339996,177.460007,178.529999,136.712936,460900
2012-08-22,178.300003,178.979996,177.220001,178.039993,136.337677,326600
2012-08-23,178.250000,178.690002,176.770004,177.300003,135.771011,300200
2012-08-24,176.619995,178.880005,175.509995,178.270004,136.513794,299500
2012-08-27,178.529999,178.990005,176.750000,177.000000,135.541245,287500
2012-08-28,176.779999,179.429993,176.220001,178.320007,136.552109,652000
2012-08-29,178.880005,179.199997,176.750000,177.149994,135.656204,303600
2012-08-30,175.440002,176.830002,174.500000,176.009995,135.934143,434700
2012-08-31,176.940002,177.979996,174.860001,176.369995,136.212234,395000
2012-09-04,176.699997,178.000000,175.360001,176.929993,136.644669,376400
2012-09-05,177.199997,177.970001,175.919998,176.000000,135.926453,434200
2012-09-06,177.220001,180.399994,176.539993,180.179993,139.154694,514200
2012-09-07,180.399994,182.729996,179.899994,182.020004,140.575729,441600
2012-09-10,181.699997,181.949997,177.720001,177.830002,137.339767,613100
2012-09-11,177.610001,179.350006,176.550003,176.720001,136.482513,586500
2012-09-12,177.000000,178.080002,175.309998,176.690002,136.459335,497200
2012-09-13,176.779999,181.979996,175.289993,181.889999,140.475357,1088100
2012-09-14,185.300003,185.460007,182.059998,183.000000,141.332581,1090400
2012-09-17,182.500000,183.949997,182.289993,182.720001,141.116379,572800
2012-09-18,182.750000,183.750000,181.570007,182.740005,141.131805,669700
2012-09-19,183.000000,183.679993,182.289993,182.330002,140.815201,668700
2012-09-20,181.240005,183.369995,179.929993,183.000000,141.332581,581300
2012-09-21,183.910004,184.270004,182.630005,183.000000,141.332581,915700
2012-09-24,181.440002,182.250000,180.559998,181.039993,139.818893,591500
2012-09-25,181.740005,182.240005,177.889999,177.910004,137.401535,595800
2012-09-26,178.580002,179.309998,176.550003,176.660004,136.436203,440000
2012-09-27,178.009995,180.000000,177.679993,178.929993,138.189301,301200
2012-09-28,178.600006,179.429993,177.119995,178.300003,137.702789,612000
2012-10-01,179.570007,182.910004,179.250000,179.860001,138.907547,466000
2012-10-02,180.690002,180.899994,175.490005,177.169998,136.830093,1123100
2012-10-03,178.240005,182.000000,176.559998,181.570007,140.228226,1118700
2012-10-04,182.139999,184.070007,181.539993,184.020004,142.120346,806700
2012-10-05,185.020004,191.990005,185.020004,187.389999,144.723022,1531000
2012-10-08,187.940002,189.899994,187.330002,188.690002,145.727036,1199500
2012-10-09,188.940002,190.339996,188.690002,188.990005,145.958755,1362700
2012-10-10,188.610001,188.990005,187.240005,187.360001,144.699921,564800
2012-10-11,187.800003,188.610001,185.500000,185.789993,143.487366,632100
2012-10-12,185.679993,187.750000,183.259995,184.309998,142.344360,688300
2012-10-15,186.520004,188.000000,184.350006,185.369995,143.162949,1377600
2012-10-16,187.240005,190.869995,186.839996,189.970001,146.715622,1569100
2012-10-17,191.490005,192.000000,188.690002,189.130005,146.066879,1348700
2012-10-18,188.809998,192.080002,188.399994,190.000000,146.738785,1147800
2012-10-19,189.410004,190.199997,188.389999,188.940002,145.920135,807700
2012-10-22,188.490005,189.410004,186.669998,189.270004,146.175049,497400
2012-10-23,187.009995,189.289993,185.710007,187.869995,145.093765,738100
2012-10-24,188.300003,190.279999,186.330002,186.990005,144.414154,748900
2012-10-25,188.449997,189.080002,186.179993,187.119995,144.514511,648400
2012-10-26,187.300003,188.399994,186.440002,186.990005,144.414154,686000
2012-10-31,189.089996,190.990005,188.339996,189.679993,146.491653,909300
2012-11-01,189.520004,190.460007,188.839996,190.070007,146.792862,811100
2012-11-02,190.860001,192.309998,189.320007,189.520004,146.368042,686400
2012-11-05,188.820007,190.250000,187.360001,189.500000,146.352661,530000
2012-11-06,191.089996,191.860001,189.509995,191.419998,147.835449,963200
2012-11-07,188.979996,190.600006,188.500000,190.000000,146.738785,1383400
2012-11-08,190.309998,191.589996,187.100006,187.100006,144.499130,570100
2012-11-09,186.699997,189.020004,186.470001,186.830002,144.290558,446200
2012-11-12,187.250000,189.500000,186.309998,188.529999,145.603485,622300
2012-11-13,187.270004,190.089996,187.240005,188.339996,145.456741,739800
2012-11-14,188.759995,189.190002,186.250000,186.600006,144.112930,694900
2012-11-15,186.500000,187.550003,185.199997,186.960007,144.390945,1046400
2012-11-16,188.130005,190.160004,185.410004,186.990005,144.414154,941900
2012-11-19,189.460007,191.210007,189.149994,191.160004,147.634628,928000
2012-11-20,190.809998,193.800003,190.300003,193.800003,149.673553,730200
2012-11-21,194.729996,194.990005,192.070007,193.750000,149.634933,550100
2012-11-23,194.710007,195.600006,194.080002,195.539993,151.017365,167200
2012-11-26,194.479996,195.210007,193.279999,194.089996,149.897522,397500
2012-11-27,196.350006,196.350006,192.809998,194.820007,150.461319,704100
2012-11-28,194.509995,198.880005,194.000000,197.429993,152.477020,906900
2012-11-29,196.740005,197.539993,194.210007,195.619995,152.235809,570800
2012-11-30,195.449997,197.229996,194.520004,197.039993,153.340836,742700
2012-12-03,198.130005,199.350006,195.089996,195.330002,152.010162,530500
2012-12-04,195.020004,195.750000,191.190002,191.259995,148.842728,928100
2012-12-05,191.199997,193.550003,190.240005,192.440002,149.761078,752500
2012-12-06,192.399994,193.850006,191.690002,193.750000,150.780502,468600
2012-12-07,194.419998,194.850006,193.309998,194.759995,151.566559,272500
2012-12-10,194.779999,195.820007,194.000000,195.720001,152.313583,388900
2012-12-11,195.770004,199.649994,195.770004,199.449997,155.216339,704600
2012-12-12,200.339996,201.729996,199.039993,200.669998,156.165833,1020700
2012-12-13,200.639999,201.330002,200.139999,200.720001,156.204742,545800
2012-12-14,198.869995,202.089996,198.869995,201.529999,156.835098,606300
2012-12-17,202.309998,205.350006,200.889999,205.289993,159.761200,1126600
2012-12-18,205.729996,208.619995,203.809998,206.669998,160.835159,988900
2012-12-19,205.479996,208.850006,205.479996,205.809998,160.165878,959200
2012-12-20,207.289993,209.429993,206.110001,209.289993,162.874084,612600
2012-12-21,206.020004,209.910004,205.369995,206.750000,160.897446,1182800
2012-12-24,209.800003,209.800003,202.699997,207.220001,161.263153,307000
2012-12-26,207.529999,207.580002,204.970001,205.339996,159.800125,443500
2012-12-27,205.850006,206.830002,204.039993,206.070007,160.368240,373000
2012-12-28,204.910004,206.270004,203.880005,204.509995,159.154175,320500
2012-12-31,204.160004,206.880005,203.910004,206.710007,160.866272,427900
2013-01-02,210.619995,212.869995,208.770004,212.770004,165.582321,951600
2013-01-03,213.309998,215.990005,212.169998,213.350006,166.033661,596200
2013-01-04,213.029999,218.860001,213.020004,218.029999,169.675751,805200
2013-01-07,217.679993,218.289993,215.250000,217.630005,169.364487,722300
2013-01-08,217.020004,217.440002,214.050003,214.259995,166.741882,630400
2013-01-09,215.190002,217.119995,214.229996,214.820007,167.177658,685100
2013-01-10,216.020004,220.000000,215.820007,218.750000,170.236115,829400
2013-01-11,218.429993,221.259995,217.330002,221.009995,171.994858,823800
2013-01-14,221.229996,224.470001,220.059998,222.190002,172.913147,869400
2013-01-15,223.369995,223.410004,220.589996,223.250000,173.738083,637900
2013-01-16,222.429993,224.000000,221.389999,222.240005,172.952087,758200
2013-01-17,228.750000,234.460007,227.000000,232.000000,180.547546,1721800
2013-01-18,232.800003,234.000000,231.259995,233.929993,182.049454,1425400
2013-01-22,234.119995,237.009995,234.050003,236.960007,184.407486,1137000
2013-01-23,237.300003,238.619995,235.139999,235.990005,183.652664,888500
2013-01-24,237.320007,238.410004,234.589996,236.330002,183.917206,1002900
2013-01-25,237.529999,237.750000,235.850006,236.419998,183.987244,1080700
2013-01-28,235.589996,236.320007,233.160004,234.860001,182.773209,914300
2013-01-29,235.149994,238.009995,234.110001,238.009995,185.224640,879200
2013-01-30,237.750000,238.399994,236.089996,237.399994,184.749908,743800
2013-01-31,236.729996,238.550003,235.470001,236.279999,183.878296,696900
2013-02-01,234.639999,237.789993,234.000000,236.889999,184.352997,1021800
2013-02-04,232.169998,236.250000,231.660004,234.479996,182.477478,966900
2013-02-05,235.389999,239.490005,235.000000,238.860001,185.886139,828300
2013-02-06,237.550003,238.949997,237.250000,238.800003,185.839401,571700
2013-02-07,238.500000,238.800003,234.570007,236.820007,184.298538,503400
2013-02-08,236.639999,238.690002,235.750000,238.160004,185.341339,552300
2013-02-11,238.179993,239.919998,237.309998,239.449997,186.345276,931900
2013-02-12,239.000000,241.020004,238.729996,238.860001,185.886139,1094900
2013-02-13,240.199997,243.029999,239.750000,242.520004,188.734406,986000
2013-02-14,242.369995,245.649994,242.360001,245.570007,191.107941,895500
2013-02-15,246.750000,247.000000,242.369995,242.949997,189.069031,1001000
2013-02-19,243.419998,245.360001,242.660004,244.119995,189.979538,1005600
2013-02-20,243.539993,243.979996,239.000000,239.119995,186.088455,741200
2013-02-21,238.160004,238.500000,235.300003,236.220001,183.831573,955000
2013-02-22,238.000000,240.880005,238.000000,240.869995,187.450302,836700
2013-02-25,242.699997,243.660004,236.500000,236.500000,184.049500,793600
2013-02-26,238.089996,239.210007,234.339996,236.149994,183.777130,876800
2013-02-27,236.029999,241.630005,235.050003,241.070007,187.606003,520400
2013-02-28,240.940002,242.110001,239.559998,239.750000,186.578735,565500
2013-03-01,238.169998,238.169998,233.800003,236.830002,184.306320,836200
2013-03-04,236.229996,241.380005,236.000000,241.270004,187.761597,688600
2013-03-05,242.240005,244.610001,238.289993,244.389999,191.523315,1033400
2013-03-06,245.770004,250.000000,245.770004,249.570007,195.582733,1117800
2013-03-07,250.449997,251.699997,248.279999,248.470001,194.720718,769500
2013-03-08,250.100006,251.020004,247.440002,248.270004,194.563965,582000
2013-03-11,248.270004,248.440002,246.279999,247.869995,194.250488,565300
2013-03-12,248.080002,250.289993,247.710007,249.440002,195.480881,1014500
2013-03-13,250.339996,254.000000,249.500000,253.699997,198.819321,776800
2013-03-14,254.889999,257.769989,254.110001,256.040009,200.653152,967100
2013-03-15,255.070007,256.799988,254.259995,256.739990,201.201706,981400
2013-03-18,254.110001,256.529999,253.429993,255.250000,200.034027,449300
2013-03-19,255.080002,256.359985,250.690002,253.179993,198.411774,565300
2013-03-20,255.250000,259.570007,255.250000,258.700012,202.737732,755000
2013-03-21,256.279999,259.190002,252.809998,253.000000,198.270737,1039600
2013-03-22,253.520004,254.520004,252.119995,253.130005,198.372589,692800
2013-03-25,255.000000,257.329987,251.440002,251.820007,197.345978,853300
2013-03-26,252.800003,258.679993,252.039993,258.410004,202.510483,635900
2013-03-27,257.200012,257.600006,254.880005,256.570007,201.068481,349900
2013-03-28,257.359985,258.649994,255.259995,256.880005,201.311447,547100
2013-04-01,256.500000,256.850006,252.470001,252.960007,198.239410,389600
2013-04-02,253.410004,257.880005,253.210007,257.440002,201.750305,644200
2013-04-03,257.829987,258.000000,247.339996,248.229996,194.532562,882500
2013-04-04,248.220001,251.149994,247.600006,251.110001,196.789597,806900
2013-04-05,247.229996,248.000000,241.039993,245.789993,192.620453,1332600
2013-04-08,245.470001,249.410004,244.100006,249.380005,195.433853,470200
2013-04-09,251.910004,255.559998,249.720001,254.039993,199.085800,760100
2013-04-10,255.429993,260.779999,254.960007,260.769989,204.359909,657300
2013-04-11,261.350006,265.570007,261.350006,264.140015,207.000961,735800
2013-04-12,262.950012,264.980011,262.100006,263.130005,206.209457,421900
2013-04-15,260.000000,262.459991,253.779999,253.860001,198.944717,939700
2013-04-16,257.769989,257.899994,251.479996,257.220001,201.577881,1039800
2013-04-17,254.550003,255.429993,249.020004,251.029999,196.726868,864600
2013-04-18,251.009995,251.179993,243.580002,245.300003,192.236465,1012500
2013-04-19,246.460007,250.460007,246.119995,250.160004,196.045120,737100
2013-04-22,251.240005,251.580002,247.380005,250.509995,196.319412,605600
2013-04-23,252.500000,259.970001,251.940002,259.480011,203.348999,985700
2013-04-24,259.940002,260.730011,257.670013,258.670013,202.714233,574200
2013-04-25,259.869995,264.329987,259.260010,263.570007,206.554276,755900
2013-04-26,262.609985,264.619995,262.200012,263.769989,206.710968,481200
2013-04-29,264.160004,268.739990,263.320007,268.209991,210.190491,608200
2013-04-30,268.459991,269.809998,265.779999,266.500000,208.850403,950400
2013-05-01,265.380005,266.500000,260.690002,260.940002,204.493179,793100
2013-05-02,261.690002,263.410004,260.980011,262.350006,205.598190,670800
2013-05-03,265.679993,271.600006,265.140015,271.339996,212.643463,835400
2013-05-06,271.549988,275.209991,270.239990,274.350006,215.002304,659400
2013-05-07,274.540009,275.820007,272.410004,275.549988,215.942673,431800
2013-05-08,275.350006,277.369995,268.029999,277.250000,217.275009,495600
2013-05-09,274.730011,278.820007,272.429993,275.799988,216.138641,891700
2013-05-10,276.239990,277.459991,275.209991,276.670013,216.820419,555900
2013-05-13,275.760010,281.000000,275.420013,279.390015,218.952072,465800
2013-05-14,280.000000,284.980011,280.000000,284.450012,222.917435,573200
2013-05-15,283.980011,289.410004,283.000000,289.290009,226.710510,695400
2013-05-16,288.440002,290.829987,284.760010,285.410004,223.669724,607700
2013-05-17,287.100006,291.209991,286.700012,290.950012,228.011292,567100
2013-05-20,289.100006,291.829987,287.059998,289.250000,226.679169,552000
2013-05-21,290.600006,293.309998,288.940002,291.690002,228.591309,737200
2013-05-22,291.660004,298.140015,282.910004,285.329987,223.607132,1172100
2013-05-23,280.850006,283.690002,277.450012,282.799988,221.624329,748300
2013-05-24,279.880005,283.540009,279.799988,283.350006,222.055389,417500
2013-05-28,285.420013,292.290009,285.140015,288.320007,225.950302,564200
2013-05-29,286.309998,288.859985,282.769989,283.640015,222.282669,749600
2013-05-30,282.500000,286.679993,281.299988,284.980011,223.332855,781900
2013-05-31,283.709991,285.989990,279.140015,279.200012,218.803146,812600
2013-06-03,279.940002,279.950012,273.029999,278.329987,218.121323,774700
2013-06-04,278.730011,281.579987,274.690002,276.279999,216.514816,719000
2013-06-05,275.899994,277.779999,263.109985,266.970001,209.218796,1305900
2013-06-06,265.390015,269.230011,260.519989,268.989990,212.136673,1409400
2013-06-07,272.989990,280.690002,269.769989,280.230011,221.001099,899200
2013-06-10,279.049988,282.910004,276.410004,281.339996,221.876434,695300
2013-06-11,279.390015,279.730011,275.170013,276.200012,217.822815,644000
2013-06-12,278.369995,280.000000,268.529999,269.040009,212.176208,866600
2013-06-13,268.779999,272.700012,264.709991,272.429993,214.849670,1162700
2013-06-14,272.359985,273.700012,268.049988,269.730011,212.720322,761600
2013-06-17,272.559998,278.079987,271.000000,275.989990,217.657211,762700
2013-06-18,277.380005,279.329987,274.769989,276.489990,218.051498,506500
2013-06-19,276.890015,278.209991,268.230011,268.459991,211.718689,832100
2013-06-20,264.720001,265.920013,250.550003,252.009995,198.745590,2373400
2013-06-21,258.510010,258.649994,241.990005,248.669998,196.111542,2622500
2013-06-24,246.389999,248.300003,240.600006,245.630005,193.714050,1564400
2013-06-25,249.610001,253.869995,247.649994,252.580002,199.195114,1258400
2013-06-26,252.330002,259.399994,252.330002,258.040009,203.501068,1028400
2013-06-27,257.350006,265.500000,257.350006,264.059998,208.248734,1042100
2013-06-28,263.880005,263.880005,256.230011,256.850006,202.562653,1407100
2013-07-01,257.609985,261.600006,255.809998,256.109985,201.979019,835800
2013-07-02,255.910004,259.399994,254.710007,256.820007,202.538986,483300
2013-07-03,254.490005,257.220001,253.000000,255.259995,201.308670,248300
2013-07-05,257.820007,258.940002,253.380005,257.260010,202.886002,596200
2013-07-08,259.980011,260.549988,255.869995,257.019989,202.696701,844400
2013-07-09,259.399994,263.769989,255.240005,263.380005,207.712448,939100
2013-07-10,265.000000,266.320007,262.399994,264.709991,208.761337,885000
2013-07-11,267.570007,272.029999,266.950012,269.890015,212.846527,932200
2013-07-12,269.500000,269.790009,265.730011,269.739990,212.728256,675100
2013-07-15,270.170013,271.170013,269.019989,269.809998,212.783356,463100
2013-07-16,270.059998,273.470001,265.500000,268.350006,211.631958,661300
2013-07-17,268.809998,272.290009,268.149994,272.290009,214.739182,1074800
2013-07-18,273.619995,279.630005,272.299988,278.910004,219.960022,1233700
2013-07-19,279.980011,280.720001,275.290009,280.720001,221.387589,775200
2013-07-22,280.250000,286.000000,278.929993,286.000000,225.551575,769400
2013-07-23,286.019989,288.820007,284.779999,284.950012,224.723419,706100
2013-07-24,285.170013,286.440002,282.549988,283.950012,223.934830,856300
2013-07-25,282.209991,286.529999,281.250000,284.980011,224.747147,580400
2013-07-26,283.070007,286.399994,281.679993,286.380005,225.851242,421300
2013-07-29,286.809998,286.809998,282.029999,283.119995,223.280182,424000
2013-07-30,284.790009,285.290009,281.869995,282.440002,222.743958,494500
2013-07-31,282.679993,285.809998,281.269989,281.959991,222.365387,733900
2013-08-01,286.000000,287.000000,283.679993,285.269989,224.975830,774500
2013-08-02,285.500000,288.320007,284.350006,286.619995,226.040482,610600
2013-08-05,284.970001,286.029999,283.429993,285.720001,225.330688,334500
2013-08-06,285.200012,286.630005,282.920013,284.589996,224.439575,335500
2013-08-07,283.140015,283.140015,278.149994,280.899994,221.529388,478000
2013-08-08,283.329987,283.929993,278.390015,278.519989,219.652512,501200
2013-08-09,278.859985,283.500000,277.260010,280.570007,221.269226,576200
2013-08-12,279.170013,280.299988,276.630005,278.209991,219.407990,356500
2013-08-13,278.540009,280.660004,276.309998,279.809998,220.669800,383000
2013-08-14,280.000000,280.820007,277.290009,277.320007,218.706146,300000
2013-08-15,274.440002,274.660004,267.570007,270.089996,213.004196,593000
2013-08-16,269.079987,272.850006,268.010010,270.149994,213.051544,622100
2013-08-19,269.000000,270.910004,266.470001,266.739990,210.362289,712200
2013-08-20,267.089996,267.670013,265.350006,266.929993,210.512115,833100
2013-08-21,266.220001,268.170013,263.079987,264.010010,208.209320,809900
2013-08-22,265.399994,268.829987,264.510010,268.059998,211.403275,355500
2013-08-23,269.929993,270.250000,266.410004,268.799988,211.986862,443200
2013-08-26,268.959991,272.690002,267.630005,269.519989,212.554672,988500
2013-08-27,265.470001,266.640015,258.890015,258.959991,204.226654,625000
2013-08-28,258.000000,262.809998,257.190002,259.440002,204.605148,511400
2013-08-29,257.540009,262.600006,257.299988,260.540009,206.811920,335600
2013-08-30,261.630005,262.890015,259.239990,260.320007,206.637314,573700
2013-09-03,265.000000,266.640015,260.880005,263.779999,209.383774,517000
2013-09-04,263.500000,267.359985,262.089996,266.100006,211.225311,486500
2013-09-05,265.869995,266.880005,262.059998,262.769989,208.582016,536200
2013-09-06,263.440002,264.510010,259.420013,261.230011,207.359634,616500
2013-09-09,262.350006,263.140015,259.890015,263.049988,208.804245,613600
2013-09-10,266.000000,268.019989,265.130005,266.510010,211.550797,604700
2013-09-11,264.380005,264.869995,261.010010,261.750000,207.772400,788900
2013-09-12,259.480011,263.850006,259.480011,262.260010,208.177185,608700
2013-09-13,262.390015,264.799988,261.570007,264.630005,210.058487,561000
2013-09-16,271.000000,273.299988,269.010010,272.660004,216.432556,1277600
2013-09-17,272.660004,273.299988,271.279999,272.989990,216.694489,604300
2013-09-18,272.559998,281.559998,271.799988,279.410004,221.790588,1183400
2013-09-19,280.839996,285.320007,280.019989,283.640015,225.148239,895400
2013-09-20,283.700012,285.429993,278.029999,278.299988,220.909424,947800
2013-09-23,278.779999,278.779999,272.959991,274.959991,218.258240,629800
2013-09-24,274.890015,275.429993,272.100006,272.500000,216.305542,431000
2013-09-25,270.019989,271.790009,268.540009,270.239990,214.511581,635900
2013-09-26,271.209991,273.250000,270.570007,272.679993,216.448456,314200
2013-09-27,269.850006,271.829987,268.309998,270.950012,215.075165,507500
2013-09-30,265.660004,271.100006,265.660004,270.619995,214.813202,538000
2013-10-01,270.000000,270.679993,266.850006,270.089996,214.392502,595600
2013-10-02,269.239990,271.209991,266.250000,271.209991,215.281586,589600
2013-10-03,269.619995,271.989990,266.500000,269.929993,214.265472,574800
2013-10-04,270.339996,272.250000,269.369995,272.010010,215.916626,336600
2013-10-07,268.820007,270.269989,267.040009,267.190002,212.090546,392500
2013-10-08,268.149994,269.579987,262.679993,262.750000,208.566177,640400
2013-10-09,263.100006,269.279999,263.049988,266.799988,211.780975,908600
2013-10-10,268.239990,277.739990,268.239990,277.250000,220.076050,577900
2013-10-11,277.269989,281.179993,275.910004,280.489990,222.647842,459400
2013-10-14,279.390015,282.649994,277.500000,282.269989,224.060822,441400
2013-10-15,283.100006,284.880005,281.140015,282.269989,224.060822,740100
2013-10-16,284.739990,293.519989,281.890015,290.470001,230.569809,887300
2013-10-17,289.890015,299.089996,288.239990,298.510010,236.951797,992400
2013-10-18,299.459991,302.440002,296.589996,301.660004,239.452194,807800
2013-10-21,301.679993,303.649994,300.480011,301.540009,239.357040,581800
2013-10-22,304.350006,307.600006,302.380005,306.220001,243.071915,686500
2013-10-23,304.720001,304.899994,300.119995,303.029999,240.539688,770100
2013-10-24,304.730011,308.420013,303.239990,306.950012,243.651321,610000
2013-10-25,306.950012,308.480011,305.380005,307.609985,244.175217,123500
2013-10-28,308.000000,310.250000,305.940002,308.440002,244.834030,507100
2013-10-29,308.760010,309.839996,307.440002,309.260010,245.484970,423700
2013-10-30,309.059998,311.320007,305.649994,306.179993,243.040085,612100
2013-10-31,306.369995,309.179993,300.720001,300.809998,238.777481,882200
2013-11-01,300.920013,304.170013,300.149994,303.649994,241.031845,494400
2013-11-04,303.730011,304.679993,303.010010,303.480011,240.896957,431000
2013-11-05,303.760010,304.260010,300.489990,301.850006,239.603073,431200
2013-11-06,306.000000,307.019989,303.109985,305.010010,242.111496,477300
2013-11-07,308.489990,308.489990,296.540009,296.679993,235.499222,480900
2013-11-08,297.049988,302.100006,297.000000,301.589996,239.396683,863200
2013-11-11,300.730011,303.690002,299.750000,302.190002,239.872986,423500
2013-11-12,300.600006,302.369995,296.440002,297.209991,235.919876,463900
2013-11-13,295.160004,298.859985,294.369995,298.679993,237.086746,639500
2013-11-14,298.429993,302.850006,297.880005,302.600006,240.198380,639600
2013-11-15,302.500000,305.570007,301.769989,303.190002,240.666702,494700
2013-11-18,305.750000,306.609985,302.989990,303.940002,241.262024,555700
2013-11-19,304.239990,306.010010,301.609985,302.399994,240.039642,341600
2013-11-20,302.750000,305.239990,297.380005,299.029999,237.364563,490300
2013-11-21,299.279999,303.880005,297.809998,303.429993,240.857254,400400
2013-11-22,303.970001,303.980011,300.920013,303.760010,241.119232,615100
2013-11-25,304.529999,305.000000,301.209991,301.619995,239.420517,304200
2013-11-26,299.079987,305.739990,299.079987,303.440002,240.865158,674700
2013-11-27,304.160004,307.859985,303.579987,307.600006,244.167282,421500
2013-11-29,309.850006,309.850006,302.410004,302.750000,241.637115,231700
2013-12-02,302.500000,309.209991,302.500000,305.000000,243.432983,489300
2013-12-03,302.809998,304.549988,296.399994,298.410004,238.173294,650300
2013-12-04,297.029999,300.470001,292.019989,297.459991,237.414978,466500
2013-12-05,295.660004,296.649994,293.429993,295.549988,235.890625,544500
2013-12-06,299.579987,302.079987,299.200012,301.829987,240.902847,496000
2013-12-09,302.649994,304.929993,300.459991,302.709991,241.605225,375900
2013-12-10,300.299988,302.619995,298.549988,299.399994,238.963364,483700
2013-12-11,299.679993,300.779999,292.049988,292.320007,233.312607,669900
2013-12-12,292.299988,295.359985,291.670013,291.769989,232.873581,717300
2013-12-13,293.350006,299.059998,293.350006,297.799988,237.686401,612300
2013-12-16,298.000000,304.950012,297.489990,304.760010,243.241486,934300
2013-12-17,304.510010,305.809998,302.130005,302.630005,241.541412,809400
2013-12-18,301.790009,309.859985,297.880005,309.690002,247.176300,960400
2013-12-19,309.640015,309.980011,306.119995,308.390015,246.138657,701700
2013-12-20,309.450012,317.149994,308.399994,314.339996,250.887665,1260700
2013-12-23,318.559998,318.559998,314.380005,315.420013,251.749649,460800
2013-12-24,315.260010,316.790009,313.959991,316.200012,252.372162,188100
2013-12-26,323.000000,323.000000,313.049988,315.390015,251.725693,340500
2013-12-27,316.000000,318.989990,314.209991,316.380005,252.515854,284300
2013-12-30,316.290009,316.989990,313.839996,316.079987,252.276291,339000
2013-12-31,317.420013,318.760010,314.970001,316.470001,252.587631,325600
2014-01-02,315.380005,315.380005,310.470001,312.799988,249.658463,396500
2014-01-03,311.950012,315.989990,310.420013,314.170013,250.751923,442900
2014-01-06,316.279999,317.649994,312.380005,314.070007,250.672226,502400
2014-01-07,314.119995,319.630005,314.119995,316.959991,252.978775,422700
2014-01-08,317.679993,319.339996,315.049988,316.859985,252.899063,689100
2014-01-09,317.320007,318.920013,314.010010,316.079987,252.276291,472600
2014-01-10,315.739990,319.000000,311.369995,314.940002,251.366547,517500
2014-01-13,313.510010,315.779999,305.880005,306.470001,244.606262,789400
2014-01-14,308.000000,311.209991,306.369995,310.519989,247.838669,608400
2014-01-15,311.429993,313.429993,309.079987,312.750000,249.618546,1043600
2014-01-16,324.309998,326.000000,313.480011,317.779999,253.633194,1526000
2014-01-17,319.850006,322.589996,315.519989,316.720001,252.787155,1024100
2014-01-21,318.799988,320.299988,317.000000,318.769989,254.423309,669200
2014-01-22,319.989990,324.739990,318.720001,323.890015,258.509888,1001400
2014-01-23,320.529999,322.260010,315.329987,315.570007,251.869339,1136500
2014-01-24,313.720001,313.720001,302.899994,303.109985,241.924469,1046400
2014-01-27,306.609985,307.630005,299.200012,299.950012,239.402390,1133700
2014-01-28,301.000000,304.200012,299.730011,303.690002,242.387421,1063700
2014-01-29,301.839996,302.959991,298.239990,299.209991,238.811768,747200
2014-01-30,301.429993,307.109985,301.429993,305.440002,243.784225,689200
2014-01-31,301.000000,304.929993,296.000000,300.470001,239.817413,920100
2014-02-03,297.049988,298.739990,284.779999,286.390015,228.579544,1583700
2014-02-04,286.769989,292.559998,286.279999,289.750000,231.261337,918300
2014-02-05,290.850006,294.380005,286.040009,289.269989,230.878220,917900
2014-02-06,291.309998,295.640015,290.399994,294.869995,235.347794,858300
2014-02-07,297.000000,300.000000,295.100006,299.869995,239.338440,864900
2014-02-10,297.820007,302.040009,296.739990,301.029999,240.264374,734700
2014-02-11,301.000000,306.500000,300.010010,305.149994,243.552719,763800
2014-02-12,304.809998,307.489990,302.179993,303.510010,242.243759,659700
2014-02-13,298.989990,305.760010,296.130005,304.540009,243.065872,550500
2014-02-14,304.480011,306.589996,302.730011,303.029999,241.860672,664300
2014-02-18,303.309998,306.760010,303.000000,305.959991,244.199234,513800
2014-02-19,303.269989,307.940002,300.130005,300.489990,239.833374,592500
2014-02-20,300.390015,301.950012,297.500000,300.519989,239.857254,606400
2014-02-21,300.600006,302.290009,298.799988,299.000000,238.644135,567600
2014-02-24,298.950012,304.549988,298.940002,302.589996,241.509445,635100
2014-02-25,302.109985,303.799988,299.549988,300.200012,239.601913,716100
2014-02-26,300.290009,301.459991,295.880005,297.630005,237.550751,681100
2014-02-27,297.730011,306.630005,297.679993,305.809998,244.079422,792500
2014-02-28,305.769989,308.899994,303.399994,304.839996,243.305344,887400
2014-03-03,300.760010,301.609985,297.799988,300.350006,239.721664,683400
2014-03-04,304.250000,308.839996,304.010010,307.220001,245.204758,732900
2014-03-05,305.739990,307.899994,305.000000,307.079987,246.642578,540400
2014-03-06,308.799988,312.209991,307.279999,311.109985,249.879318,737400
2014-03-07,314.239990,314.239990,309.489990,310.790009,249.622437,760300
2014-03-10,310.670013,310.989990,306.630005,308.470001,247.759018,809800
2014-03-11,309.140015,310.959991,307.609985,308.790009,248.016022,845800
